COUNTY,FIPS,SVPREC,CDDIST,CNGDEM01,CNGDEM02,CNGIND01,CNGREP01,CNGREP02
1,06001,476100,14,93,0,0,65,0
1,06001,476100A,14,1106,0,0,447,0
1,06001,476160,14,0,0,0,0,0
1,06001,476160A,14,NA,NA,NA,NA,NA
1,06001,480010,14,0,0,0,0,0
1,06001,480010A,14,0,0,0,0,0
1,06001,481200,14,109,0,0,88,0
1,06001,481200A,14,730,0,0,252,0
1,06001,481430,14,0,0,0,0,0
1,06001,481430A,14,0,0,0,0,0
1,06001,481500,14,169,0,0,111,0
1,06001,481500A,14,1152,0,0,321,0
1,06001,481550,14,0,0,0,0,0
1,06001,481550A,14,0,0,0,0,0
1,06001,481900,14,58,0,0,21,0
1,06001,481900A,14,201,0,0,65,0
1,06001,481940,14,NA,NA,NA,NA,NA
1,06001,481940A,14,NA,NA,NA,NA,NA
1,06001,481950,14,0,0,0,0,0
1,06001,481950A,14,0,0,0,0,0
1,06001,481960,14,0,0,0,0,0
1,06001,481960A,14,0,0,0,0,0
1,06001,481970,14,0,0,0,0,0
1,06001,481970A,14,0,0,0,0,0
1,06001,482000,14,15,0,0,6,0
1,06001,482000A,14,58,0,0,25,0
1,06001,482040,14,0,0,0,0,0
1,06001,482040A,14,NA,NA,NA,NA,NA
1,06001,482050,14,NA,NA,NA,NA,NA
1,06001,482050A,14,11,0,0,3,0
1,06001,483000,14,134,0,0,117,0
1,06001,483000A,14,1052,0,0,406,0
1,06001,490040,14,3,0,0,7,0
1,06001,490040A,14,52,0,0,15,0
1,06001,490100,14,NA,NA,NA,NA,NA
1,06001,490100A,14,22,0,0,23,0
1,06001,490120,14,0,0,0,0,0
1,06001,490120A,14,0,0,0,0,0
1,06001,490130,14,0,0,0,0,0
1,06001,490130A,14,0,0,0,0,0
1,06001,490200,14,0,0,0,0,0
1,06001,490200A,14,NA,NA,NA,NA,NA
1,06001,490300,14,0,0,0,0,0
1,06001,490300A,14,0,0,0,0,0
1,06001,490400,14,0,0,0,0,0
1,06001,490400A,14,0,0,0,0,0
1,06001,491000,14,157,0,0,82,0
1,06001,491000A,14,1268,0,0,319,0
1,06001,491010,14,0,0,0,0,0
1,06001,491010A,14,NA,NA,NA,NA,NA
1,06001,491020,14,0,0,0,0,0
1,06001,491020A,14,0,0,0,0,0
1,06001,491040,14,0,0,0,0,0
1,06001,491040A,14,0,0,0,0,0
1,06001,491090,14,0,0,0,0,0
1,06001,491090A,14,0,0,0,0,0
1,06001,491300,14,173,0,0,120,0
1,06001,491300A,14,1443,0,0,457,0
1,06001,491410,14,0,0,0,0,0
1,06001,491410A,14,NA,NA,NA,NA,NA
1,06001,491600,14,61,0,0,51,0
1,06001,491600A,14,511,0,0,186,0
1,06001,491630,14,NA,NA,NA,NA,NA
1,06001,491630A,14,55,0,0,32,0
1,06001,491650,14,0,0,0,0,0
1,06001,491650A,14,0,0,0,0,0
1,06001,492000,14,4,0,0,6,0
1,06001,492000A,14,61,0,0,46,0
1,06001,492110,14,0,0,0,0,0
1,06001,492110A,14,NA,NA,NA,NA,NA
1,06001,492120,14,0,0,0,0,0
1,06001,492120A,14,0,0,0,0,0
1,06001,492130,14,0,0,0,0,0
1,06001,492130A,14,0,0,0,0,0
1,06001,492140,14,0,0,0,0,0
1,06001,492140A,14,0,0,0,0,0
1,06001,492200,14,0,0,0,0,0
1,06001,492200A,14,0,0,0,0,0
1,06001,498250,14,0,0,0,0,0
1,06001,498250A,14,0,0,0,0,0
1,06001,498300,14,NA,NA,NA,NA,NA
1,06001,498300A,14,22,0,0,24,0
1,06001,498310,14,0,0,0,0,0
1,06001,498310A,14,0,0,0,0,0
1,06001,498320,14,0,0,0,0,0
1,06001,498320A,14,0,0,0,0,0
1,06001,498350,14,0,0,0,0,0
1,06001,498350A,14,0,0,0,0,0
1,06001,499010,14,0,0,0,0,0
1,06001,499010A,14,0,0,0,0,0
1,06001,499020,14,0,0,0,0,0
1,06001,499020A,14,0,0,0,0,0
1,06001,500110,14,239,0,0,388,0
1,06001,500110A,14,2158,0,0,1374,0
1,06001,500200,14,193,0,0,301,0
1,06001,500200A,14,1629,0,0,859,0
1,06001,500300,14,141,0,0,154,0
1,06001,500300A,14,1623,0,0,949,0
1,06001,500350,14,163,0,0,243,0
1,06001,500350A,14,2088,0,0,1187,0
1,06001,500800,14,163,0,0,214,0
1,06001,500800A,14,1702,0,0,898,0
1,06001,501410,14,64,0,0,116,0
1,06001,501410A,14,643,0,0,370,0
1,06001,501420,14,102,0,0,120,0
1,06001,501420A,14,1041,0,0,526,0
1,06001,501610,14,169,0,0,292,0
1,06001,501610A,14,2319,0,0,1546,0
1,06001,501900,14,NA,NA,NA,NA,NA
1,06001,501900A,14,12,0,0,17,0
1,06001,501910,14,145,0,0,254,0
1,06001,501910A,14,1869,0,0,990,0
1,06001,502020,14,99,0,0,229,0
1,06001,502020A,14,1707,0,0,1057,0
1,06001,502300,14,121,0,0,166,0
1,06001,502300A,14,1639,0,0,855,0
1,06001,502500,14,262,0,0,284,0
1,06001,502500A,14,1861,0,0,982,0
1,06001,502740,14,105,0,0,148,0
1,06001,502740A,14,1339,0,0,638,0
1,06001,502900,14,195,0,0,277,0
1,06001,502900A,14,1895,0,0,1109,0
1,06001,510100,14,3,0,0,11,0
1,06001,510100A,14,57,0,0,115,0
1,06001,510120,14,NA,NA,NA,NA,NA
1,06001,510120A,14,NA,NA,NA,NA,NA
1,06001,510300,14,7,0,0,31,0
1,06001,510300A,14,113,0,0,283,0
1,06001,510400,14,NA,NA,NA,NA,NA
1,06001,510400A,14,23,0,0,51,0
1,06001,510500,14,9,0,0,23,0
1,06001,510500A,14,208,0,0,200,0
1,06001,510700,14,0,0,0,0,0
1,06001,510700A,14,0,0,0,0,0
1,06001,510730,14,0,0,0,0,0
1,06001,510730A,14,NA,NA,NA,NA,NA
1,06001,510840,14,NA,NA,NA,NA,NA
1,06001,510840A,14,26,0,0,48,0
1,06001,510910,14,0,0,0,0,0
1,06001,510910A,14,0,0,0,0,0
1,06001,511000,14,0,0,0,0,0
1,06001,511000A,14,0,0,0,0,0
1,06001,511010,14,0,0,0,0,0
1,06001,511010A,14,0,0,0,0,0
1,06001,520000,14,39,0,0,74,0
1,06001,520000A,14,538,0,0,248,0
1,06001,520110,14,74,0,0,81,0
1,06001,520110A,14,895,0,0,494,0
1,06001,520220,14,116,0,0,112,0
1,06001,520220A,14,1255,0,0,718,0
1,06001,520230,14,63,0,0,76,0
1,06001,520230A,14,633,0,0,297,0
1,06001,520240,14,55,0,0,77,0
1,06001,520240A,14,561,0,0,437,0
1,06001,520250,14,12,0,0,20,0
1,06001,520250A,14,168,0,0,126,0
1,06001,520400,14,45,0,0,67,0
1,06001,520400A,14,571,0,0,261,0
1,06001,520410,14,NA,NA,NA,NA,NA
1,06001,520410A,14,47,0,0,50,0
1,06001,520500,14,191,0,0,193,0
1,06001,520500A,14,1778,0,0,846,0
1,06001,520510,14,9,0,0,32,0
1,06001,520510A,14,250,0,0,127,0
1,06001,520600,14,19,0,0,17,0
1,06001,520600A,14,191,0,0,91,0
1,06001,520630,14,36,0,0,46,0
1,06001,520630A,14,271,0,0,145,0
1,06001,520640,14,113,0,0,101,0
1,06001,520640A,14,846,0,0,376,0
1,06001,520710,14,47,0,0,66,0
1,06001,520710A,14,466,0,0,343,0
1,06001,520720,14,NA,NA,NA,NA,NA
1,06001,520720A,14,15,0,0,38,0
1,06001,520730,14,0,0,0,0,0
1,06001,520730A,14,0,0,0,0,0
1,06001,520760,14,73,0,0,52,0
1,06001,520760A,14,501,0,0,344,0
1,06001,520770,14,0,0,0,0,0
1,06001,520770A,14,5,0,0,6,0
1,06001,520810,14,80,0,0,77,0
1,06001,520810A,14,812,0,0,473,0
1,06001,520850,14,35,0,0,59,0
1,06001,520850A,14,424,0,0,255,0
1,06001,520860,14,188,0,0,135,0
1,06001,520860A,14,1111,0,0,414,0
1,06001,521200,14,64,0,0,71,0
1,06001,521200A,14,818,0,0,449,0
1,06001,521500,14,130,0,0,119,0
1,06001,521500A,14,1284,0,0,573,0
1,06001,522010,14,108,0,0,128,0
1,06001,522010A,14,1307,0,0,681,0
1,06001,522100,14,114,0,0,151,0
1,06001,522100A,14,1308,0,0,682,0
1,06001,522160,14,21,0,0,26,0
1,06001,522160A,14,227,0,0,121,0
1,06001,522180,14,67,0,0,73,0
1,06001,522180A,14,749,0,0,342,0
1,06001,523100,14,24,0,0,14,0
1,06001,523100A,14,266,0,0,112,0
1,06001,523120,14,NA,NA,NA,NA,NA
1,06001,523120A,14,444,0,0,196,0
1,06001,523200,14,111,0,0,105,0
1,06001,523200A,14,1321,0,0,603,0
1,06001,523700,14,96,0,0,117,0
1,06001,523700A,14,1358,0,0,665,0
1,06001,523720,14,34,0,0,36,0
1,06001,523720A,14,531,0,0,249,0
1,06001,530200,14,0,0,0,0,0
1,06001,530200A,14,0,0,0,0,0
1,06001,532000,14,0,0,0,0,0
1,06001,532000A,14,0,0,0,0,0
1,06001,532100,14,0,0,0,0,0
1,06001,532100A,14,0,0,0,0,0
1,06001,532200,14,NA,NA,NA,NA,NA
1,06001,532200A,14,0,0,0,0,0
1,06001,532300,14,0,0,0,0,0
1,06001,532300A,14,0,0,0,0,0
1,06001,532400,14,0,0,0,0,0
1,06001,532400A,14,0,0,0,0,0
1,06001,535000,14,0,0,0,0,0
1,06001,535000A,14,0,0,0,0,0
1,06001,535040,14,0,0,0,0,0
1,06001,535040A,14,NA,NA,NA,NA,NA
1,06001,535060,14,0,0,0,0,0
1,06001,535060A,14,0,0,0,0,0
1,06001,535070,14,0,0,0,0,0
1,06001,535070A,14,0,0,0,0,0
1,06001,535080,14,0,0,0,0,0
1,06001,535080A,14,0,0,0,0,0
1,06001,535300,14,2,0,0,11,0
1,06001,535300A,14,34,0,0,27,0
1,06001,535400,14,NA,NA,NA,NA,NA
1,06001,535400A,14,NA,NA,NA,NA,NA
1,06001,535500,14,0,0,0,0,0
1,06001,535500A,14,NA,NA,NA,NA,NA
1,06001,535600,14,0,0,0,0,0
1,06001,535600A,14,0,0,0,0,0
1,06001,535700,14,0,0,0,0,0
1,06001,535700A,14,0,0,0,0,0
1,06001,535900,14,0,0,0,0,0
1,06001,535900A,14,0,0,0,0,0
1,06001,540400,14,40,0,0,48,0
1,06001,540400A,14,375,0,0,197,0
1,06001,540600,14,216,0,0,168,0
1,06001,540600A,14,1502,0,0,701,0
1,06001,540700,14,167,0,0,206,0
1,06001,540700A,14,1627,0,0,806,0
1,06001,542000,10,86,0,0,105,0
1,06001,542000A,10,898,0,0,421,0
1,06001,542100,10,25,0,0,28,0
1,06001,542100A,10,205,0,0,81,0
1,06001,542300,14,12,0,0,12,0
1,06001,542300A,14,114,0,0,52,0
1,06001,542310,14,3,0,0,9,0
1,06001,542310A,14,22,0,0,14,0
1,06001,543300,14,66,0,0,84,0
1,06001,543300A,14,745,0,0,339,0
1,06001,543500,14,0,0,0,0,0
1,06001,543500A,14,0,0,0,0,0
1,06001,544200,10,74,0,0,41,0
1,06001,544200A,10,347,0,0,133,0
1,06001,545500,10,148,0,0,95,0
1,06001,545500A,10,1112,0,0,403,0
1,06001,546010,10,NA,NA,NA,NA,NA
1,06001,546010A,10,0,0,0,0,0
1,06001,546100,10,235,0,0,193,0
1,06001,546100A,10,1559,0,0,585,0
1,06001,546200,10,264,0,0,178,0
1,06001,546200A,10,1327,0,0,365,0
1,06001,546400,10,0,0,0,0,0
1,06001,546400A,10,0,0,0,0,0
1,06001,546710,10,7,0,0,13,0
1,06001,546710A,10,92,0,0,44,0
1,06001,547720,10,237,0,0,195,0
1,06001,547720A,10,1687,0,0,860,0
1,06001,547760,10,177,0,0,163,0
1,06001,547760A,10,1136,0,0,511,0
1,06001,547770,10,153,0,0,136,0
1,06001,547770A,10,945,0,0,431,0
1,06001,547900,10,156,0,0,131,0
1,06001,547900A,10,1091,0,0,629,0
1,06001,547910,10,33,0,0,37,0
1,06001,547910A,10,178,0,0,82,0
1,06001,547930,10,31,0,0,28,0
1,06001,547930A,10,151,0,0,95,0
1,06001,815130,14,0,0,0,0,0
1,06001,815130A,14,0,0,0,0,0
1,06001,815140,14,NA,NA,NA,NA,NA
1,06001,815140A,14,11,0,0,10,0
1,06001,815150,14,0,0,0,0,0
1,06001,815150A,14,0,0,0,0,0
1,06001,819010,14,NA,NA,NA,NA,NA
1,06001,819010A,14,9,0,0,16,0
1,06001,819100,14,0,0,0,0,0
1,06001,819100A,14,NA,NA,NA,NA,NA
1,06001,819110,14,0,0,0,0,0
1,06001,819110A,14,0,0,0,0,0
1,06001,820000,14,0,0,0,0,0
1,06001,820000A,14,0,0,0,0,0
1,06001,820010,14,0,0,0,0,0
1,06001,820010A,14,0,0,0,0,0
1,06001,821110,14,138,0,0,77,0
1,06001,821110A,14,886,0,0,313,0
1,06001,821120,14,43,0,0,45,0
1,06001,821120A,14,665,0,0,280,0
1,06001,821210,14,173,0,0,107,0
1,06001,821210A,14,1323,0,0,472,0
1,06001,821230,14,13,0,0,4,0
1,06001,821230A,14,51,0,0,15,0
1,06001,821700,14,156,0,0,123,0
1,06001,821700A,14,1401,0,0,561,0
1,06001,821800,14,170,0,0,118,0
1,06001,821800A,14,1802,0,0,656,0
1,06001,821900,14,170,0,0,114,0
1,06001,821900A,14,1422,0,0,518,0
1,06001,821920,14,6,0,0,4,0
1,06001,821920A,14,73,0,0,30,0
1,06001,822030,14,0,0,0,0,0
1,06001,822030A,14,0,0,0,0,0
1,06001,822200,14,178,0,0,154,0
1,06001,822200A,14,1996,0,0,774,0
1,06001,822900,14,27,0,0,28,0
1,06001,822900A,14,173,0,0,93,0
1,06001,823030,14,0,0,0,0,0
1,06001,823030A,14,0,0,0,0,0
1,06001,823200,14,198,0,0,110,0
1,06001,823200A,14,931,0,0,342,0
1,06001,823300,14,144,0,0,80,0
1,06001,823300A,14,867,0,0,272,0
1,06001,823400,14,96,0,0,82,0
1,06001,823400A,14,1071,0,0,339,0
1,06001,823500,14,83,0,0,78,0
1,06001,823500A,14,773,0,0,322,0
1,06001,823710,14,198,0,0,126,0
1,06001,823710A,14,1383,0,0,463,0
1,06001,823720,14,42,0,0,38,0
1,06001,823720A,14,416,0,0,192,0
1,06001,824100,14,70,0,0,81,0
1,06001,824100A,14,777,0,0,314,0
1,06001,830320,14,136,0,0,119,0
1,06001,830320A,14,1249,0,0,509,0
1,06001,830400,17,0,0,0,0,0
1,06001,830400A,17,NA,NA,NA,NA,NA
1,06001,830410,14,NA,NA,NA,NA,NA
1,06001,830410A,14,0,0,0,0,0
1,06001,830500,14,203,0,0,176,0
1,06001,830500A,14,1789,0,0,782,0
1,06001,831000,14,188,0,0,137,0
1,06001,831000A,14,1893,0,0,797,0
1,06001,831200,14,81,0,0,56,0
1,06001,831200A,14,897,0,0,402,0
1,06001,831410,14,173,0,0,157,0
1,06001,831410A,14,1818,0,0,863,0
1,06001,831500,14,150,0,0,152,0
1,06001,831500A,14,1914,0,0,822,0
1,06001,831710,14,45,0,0,44,0
1,06001,831710A,14,277,0,0,120,0
1,06001,831730,14,71,0,0,62,0
1,06001,831730A,14,827,0,0,392,0
1,06001,831810,14,130,0,0,157,0
1,06001,831810A,14,1493,0,0,659,0
1,06001,831930,14,85,0,0,79,0
1,06001,831930A,14,884,0,0,368,0
1,06001,832010,14,68,0,0,61,0
1,06001,832010A,14,498,0,0,209,0
1,06001,832200,14,160,0,0,140,0
1,06001,832200A,14,1122,0,0,480,0
1,06001,832400,14,137,0,0,168,0
1,06001,832400A,14,1332,0,0,625,0
1,06001,832500,14,93,0,0,99,0
1,06001,832500A,14,825,0,0,360,0
1,06001,832600,14,211,0,0,171,0
1,06001,832600A,14,1620,0,0,661,0
1,06001,832620,14,145,0,0,124,0
1,06001,832620A,14,869,0,0,317,0
1,06001,833010,14,177,0,0,125,0
1,06001,833010A,14,1333,0,0,480,0
1,06001,833200,14,126,0,0,110,0
1,06001,833200A,14,1262,0,0,527,0
1,06001,833300,17,145,0,0,178,0
1,06001,833300A,17,1319,0,0,683,0
1,06001,833400,17,182,0,0,181,0
1,06001,833400A,17,1274,0,0,616,0
1,06001,833410,17,149,0,0,134,0
1,06001,833410A,17,1110,0,0,700,0
1,06001,833710,17,100,0,0,99,0
1,06001,833710A,17,709,0,0,394,0
1,06001,834020,14,0,0,0,0,0
1,06001,834020A,14,NA,NA,NA,NA,NA
1,06001,834200,14,137,0,0,108,0
1,06001,834200A,14,1469,0,0,521,0
1,06001,834600,14,89,0,0,91,0
1,06001,834600A,14,1004,0,0,356,0
1,06001,834700,14,84,0,0,78,0
1,06001,834700A,14,720,0,0,251,0
1,06001,835020,14,85,0,0,83,0
1,06001,835020A,14,689,0,0,289,0
1,06001,835200,14,52,0,0,43,0
1,06001,835200A,14,327,0,0,109,0
1,06001,835310,14,167,0,0,123,0
1,06001,835310A,14,1042,0,0,336,0
1,06001,835500,14,40,0,0,16,0
1,06001,835500A,14,285,0,0,113,0
1,06001,835710,14,143,0,0,123,0
1,06001,835710A,14,1290,0,0,471,0
1,06001,835830,14,67,0,0,67,0
1,06001,835830A,14,555,0,0,171,0
1,06001,836010,14,166,0,0,153,0
1,06001,836010A,14,1850,0,0,998,0
1,06001,836500,14,203,0,0,171,0
1,06001,836500A,14,1618,0,0,1045,0
1,06001,837100,14,93,0,0,68,0
1,06001,837100A,14,777,0,0,407,0
1,06001,837300,17,94,0,0,76,0
1,06001,837300A,17,1018,0,0,549,0
1,06001,837600,17,197,0,0,174,0
1,06001,837600A,17,2285,0,0,1108,0
1,06001,837700,17,118,0,0,69,0
1,06001,837700A,17,1064,0,0,478,0
1,06001,838000,17,83,0,0,60,0
1,06001,838000A,17,809,0,0,546,0
1,06001,838120,17,51,0,0,41,0
1,06001,838120A,17,566,0,0,305,0
1,06001,838700,17,220,0,0,246,0
1,06001,838700A,17,1837,0,0,893,0
1,06001,839040,17,196,0,0,129,0
1,06001,839040A,17,896,0,0,373,0
1,06001,839100,17,69,0,0,74,0
1,06001,839100A,17,423,0,0,265,0
1,06001,839220,14,0,0,0,0,0
1,06001,839220A,14,NA,NA,NA,NA,NA
1,06001,839240,14,64,0,0,48,0
1,06001,839240A,14,390,0,0,192,0
1,06001,839300,14,NA,NA,NA,NA,NA
1,06001,839300A,14,7,0,0,15,0
1,06001,850330,17,264,0,0,181,0
1,06001,850330A,17,1622,0,0,711,0
1,06001,850500,17,237,0,0,230,0
1,06001,850500A,17,1761,0,0,793,0
1,06001,850800,17,162,0,0,126,0
1,06001,850800A,17,868,0,0,372,0
1,06001,851000,17,185,0,0,151,0
1,06001,851000A,17,1683,0,0,681,0
1,06001,851520,17,217,0,0,172,0
1,06001,851520A,17,1980,0,0,837,0
1,06001,852010,17,247,0,0,241,0
1,06001,852010A,17,1980,0,0,689,0
1,06001,866800,14,17,0,0,28,0
1,06001,866800A,14,252,0,0,126,0
1,06001,866830,14,NA,NA,NA,NA,NA
1,06001,866830A,14,40,0,0,44,0
1,06001,866910,14,NA,NA,NA,NA,NA
1,06001,866910A,14,5,0,0,11,0
1,06001,866920,14,0,0,0,0,0
1,06001,866920A,14,0,0,0,0,0
1,06001,867110,14,0,0,0,0,0
1,06001,867110A,14,8,0,0,11,0
1,06001,867200,14,NA,NA,NA,NA,NA
1,06001,867200A,14,39,0,0,27,0
1,06001,867310,14,0,0,0,0,0
1,06001,867310A,14,NA,NA,NA,NA,NA
1,06001,870010,14,10,0,0,24,0
1,06001,870010A,14,180,0,0,161,0
1,06001,870100,14,9,0,0,12,0
1,06001,870100A,14,83,0,0,85,0
1,06001,870110,14,0,0,0,0,0
1,06001,870110A,14,0,0,0,0,0
1,06001,870120,14,0,0,0,0,0
1,06001,870120A,14,0,0,0,0,0
1,06001,870160,14,0,0,0,0,0
1,06001,870160A,14,0,0,0,0,0
1,06001,880200,14,0,0,0,0,0
1,06001,880200A,14,12,0,0,5,0
1,06001,880220,14,0,0,0,0,0
1,06001,880220A,14,NA,NA,NA,NA,NA
1,06001,880400,14,0,0,0,0,0
1,06001,880400A,14,0,0,0,0,0
1,06001,880500,14,NA,NA,NA,NA,NA
1,06001,880500A,14,0,0,0,0,0
2,06003,1,3,96,0,0,75,0
2,06003,2,3,79,0,0,30,0
2,06003,3,3,46,0,0,18,0
2,06003,4,3,148,0,0,52,0
2,06003,5,3,93,0,0,88,0
3,06005,CP01,5,17,0,0,114,0
3,06005,CP01A,5,417,0,0,558,0
3,06005,CP02,5,21,0,0,85,0
3,06005,CP02A,5,292,0,0,463,0
3,06005,CP03,5,15,0,0,33,0
3,06005,CP03A,5,246,0,0,302,0
3,06005,CP04,5,8,0,0,65,0
3,06005,CP04A,5,209,0,0,486,0
3,06005,CP05,5,7,0,0,35,0
3,06005,CP05A,5,130,0,0,266,0
3,06005,CP06,5,29,0,0,219,0
3,06005,CP06A,5,505,0,0,1169,0
3,06005,CP07,5,19,0,0,127,0
3,06005,CP07A,5,277,0,0,718,0
3,06005,CP08,5,6,0,0,40,0
3,06005,CP08A,5,110,0,0,368,0
3,06005,CP09,5,0,0,0,16,0
3,06005,CP09A,5,20,0,0,70,0
3,06005,CP10,5,6,0,0,29,0
3,06005,CP10A,5,55,0,0,136,0
3,06005,CP11,5,NA,NA,NA,NA,NA
3,06005,CP11A,5,88,0,0,43,0
3,06005,CP12,5,18,0,0,73,0
3,06005,CP12A,5,303,0,0,581,0
3,06005,CP13,5,4,0,0,39,0
3,06005,CP13A,5,187,0,0,344,0
3,06005,CP14,5,25,0,0,62,0
3,06005,CP14A,5,254,0,0,470,0
3,06005,CP15,5,21,0,0,83,0
3,06005,CP15A,5,366,0,0,625,0
3,06005,CP16,5,7,0,0,54,0
3,06005,CP16A,5,219,0,0,369,0
3,06005,CP17,5,24,0,0,64,0
3,06005,CP17A,5,254,0,0,338,0
3,06005,CP18,5,10,0,0,50,0
3,06005,CP18A,5,372,0,0,446,0
3,06005,CP19,5,6,0,0,30,0
3,06005,CP19A,5,146,0,0,251,0
3,06005,CP20,5,11,0,0,53,0
3,06005,CP20A,5,190,0,0,396,0
3,06005,CP21,5,6,0,0,39,0
3,06005,CP21A,5,167,0,0,341,0
3,06005,CP22,5,5,0,0,31,0
3,06005,CP22A,5,213,0,0,393,0
3,06005,CP23,5,8,0,0,42,0
3,06005,CP23A,5,257,0,0,394,0
3,06005,CP24,5,11,0,0,56,0
3,06005,CP24A,5,266,0,0,399,0
3,06005,CP25,5,NA,NA,NA,NA,NA
3,06005,CP25A,5,26,0,0,38,0
3,06005,CP26,5,NA,NA,NA,NA,NA
3,06005,CP26A,5,7,0,0,27,0
3,06005,CP27,5,NA,NA,NA,NA,NA
3,06005,CP27A,5,76,0,0,74,0
3,06005,CP28,5,8,0,0,39,0
3,06005,CP28A,5,186,0,0,372,0
3,06005,CP29,5,11,0,0,65,0
3,06005,CP29A,5,240,0,0,422,0
3,06005,CP30,5,16,0,0,76,0
3,06005,CP30A,5,158,0,0,351,0
3,06005,CP31,5,13,0,0,85,0
3,06005,CP31A,5,130,0,0,525,0
3,06005,CP32,5,NA,NA,NA,NA,NA
3,06005,CP32A,5,10,0,0,13,0
3,06005,CP33,5,NA,NA,NA,NA,NA
3,06005,CP33A,5,NA,NA,NA,NA,NA
3,06005,CP34,5,0,0,0,11,0
3,06005,CP34A,5,36,0,0,80,0
3,06005,CP35,5,1,0,0,13,0
3,06005,CP35A,5,12,0,0,62,0
3,06005,CP36,5,2,0,0,8,0
3,06005,CP36A,5,24,0,0,82,0
3,06005,CP37,5,NA,NA,NA,NA,NA
3,06005,CP37A,5,11,0,0,12,0
3,06005,CP38,5,NA,NA,NA,NA,NA
3,06005,CP38A,5,37,0,0,37,0
3,06005,CP39,5,NA,NA,NA,NA,NA
3,06005,CP39A,5,38,0,0,40,0
3,06005,CP40,5,NA,NA,NA,NA,NA
3,06005,CP40A,5,19,0,0,27,0
3,06005,CP41,5,8,0,0,39,0
3,06005,CP41A,5,168,0,0,314,0
3,06005,CP42,5,NA,NA,NA,NA,NA
3,06005,CP42A,5,26,0,0,66,0
3,06005,CP43,5,NA,NA,NA,NA,NA
3,06005,CP43A,5,24,0,0,26,0
3,06005,CP44,5,1,0,0,8,0
3,06005,CP44A,5,31,0,0,45,0
3,06005,CP45,5,NA,NA,NA,NA,NA
3,06005,CP45A,5,10,0,0,26,0
3,06005,CP46,5,4,0,0,13,0
3,06005,CP46A,5,121,0,0,185,0
3,06005,CP47,5,NA,NA,NA,NA,NA
3,06005,CP47A,5,47,0,0,15,0
4,06007,1101,1,6,0,0,19,0
4,06007,1101A,1,164,0,0,407,0
4,06007,1102,1,5,0,0,18,0
4,06007,1102A,1,249,0,0,634,0
4,06007,1103,1,NA,NA,NA,NA,NA
4,06007,1103A,1,23,0,0,35,0
4,06007,1104,1,5,0,0,6,0
4,06007,1104A,1,92,0,0,148,0
4,06007,1105,1,2,0,0,11,0
4,06007,1105A,1,116,0,0,171,0
4,06007,1106,1,8,0,0,14,0
4,06007,1106A,1,160,0,0,201,0
4,06007,1107,1,4,0,0,9,0
4,06007,1107A,1,102,0,0,109,0
4,06007,1108,1,12,0,0,25,0
4,06007,1108A,1,221,0,0,238,0
4,06007,1109,1,NA,NA,NA,NA,NA
4,06007,1109A,1,4,0,0,7,0
4,06007,1110,1,10,0,0,27,0
4,06007,1110A,1,276,0,0,318,0
4,06007,1111,1,NA,NA,NA,NA,NA
4,06007,1111A,1,65,0,0,73,0
4,06007,1112,1,4,0,0,7,0
4,06007,1112A,1,128,0,0,321,0
4,06007,1113,1,NA,NA,NA,NA,NA
4,06007,1113A,1,2,0,0,12,0
4,06007,1114,1,NA,NA,NA,NA,NA
4,06007,1114A,1,54,0,0,113,0
4,06007,1115,1,NA,NA,NA,NA,NA
4,06007,1115A,1,59,0,0,152,0
4,06007,1116,1,0,0,0,0,0
4,06007,1116A,1,NA,NA,NA,NA,NA
4,06007,1801,1,NA,NA,NA,NA,NA
4,06007,1801A,1,13,0,0,28,0
4,06007,1802,1,3,0,0,13,0
4,06007,1802A,1,116,0,0,241,0
4,06007,1803,1,2,0,0,10,0
4,06007,1803A,1,76,0,0,191,0
4,06007,1804,1,11,0,0,28,0
4,06007,1804A,1,220,0,0,599,0
4,06007,1805,1,NA,NA,NA,NA,NA
4,06007,1805A,1,63,0,0,164,0
4,06007,1806,1,4,0,0,10,0
4,06007,1806A,1,191,0,0,432,0
4,06007,1807,1,NA,NA,NA,NA,NA
4,06007,1807A,1,51,0,0,158,0
4,06007,1808,1,0,0,0,0,0
4,06007,1808A,1,NA,NA,NA,NA,NA
4,06007,1809,1,NA,NA,NA,NA,NA
4,06007,1809A,1,41,0,0,122,0
4,06007,1810,1,NA,NA,NA,NA,NA
4,06007,1810A,1,33,0,0,79,0
4,06007,1811,1,0,0,0,0,0
4,06007,1811A,1,7,0,0,8,0
4,06007,1812,1,10,0,0,23,0
4,06007,1812A,1,396,0,0,737,0
4,06007,1813,1,1,0,0,15,0
4,06007,1813A,1,254,0,0,592,0
4,06007,1814,1,5,0,0,20,0
4,06007,1814A,1,180,0,0,370,0
4,06007,1815,1,2,0,0,4,0
4,06007,1815A,1,46,0,0,96,0
4,06007,1816,1,4,0,0,18,0
4,06007,1816A,1,309,0,0,821,0
4,06007,1817,1,3,0,0,16,0
4,06007,1817A,1,204,0,0,672,0
4,06007,1818,1,8,0,0,15,0
4,06007,1818A,1,223,0,0,687,0
4,06007,1819,1,4,0,0,8,0
4,06007,1819A,1,100,0,0,276,0
4,06007,1820,1,NA,NA,NA,NA,NA
4,06007,1820A,1,48,0,0,127,0
4,06007,1821,1,13,0,0,29,0
4,06007,1821A,1,302,0,0,947,0
4,06007,1822,1,NA,NA,NA,NA,NA
